Source_Negative_Row,Source_Sequence_ID,Original_Acceptor_SMILES,Repaired_Acceptor_SMILES,Raw_RDKit_Parse_OK,Repaired_RDKit_Parse_OK,Modified,Repair_Count,Removed_Bracket_Positions_1Based,Repaired_Canonical_SMILES
40,39,N(C(OCC1=CC=CC=C1)=O)[C@@H]2[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@@H]2OC,N(C(OCC1=CC=CC=C1)=O)[C@@H]2[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@@H]2OC,True,True,False,0,,CO[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1NC(=O)OCc1ccccc1
41,40,C[C@@]12[C@]3(O[C@@]4([C@](O3)([C@H](OCC5=CC=CC=C5)[C@@H](OCC6=CC=CC=C6)[C@H](OCC7=CC=CC=C7)[C@H]4O[C@@H]8[C@H](N=[N+]=[N-])[C@@H](OCC9=CC=CC=C9)[C@H](OC(=O)C)[C@@H](COCC%10=CC=CC=C%10)O8)[H])[H])C[C@@](C1(C)C)(CC2)[H],C[C@@]12[C@]3(O[C@@]4([C@](O3)([C@H](OCC5=CC=CC=C5)[C@@H](OCC6=CC=CC=C6)[C@H](OCC7=CC=CC=C7)[C@H]4O[C@@H]8[C@H](N=[N+]=[N-])[C@@H](OCC9=CC=CC=C9)[C@H](OC(=O)C)[C@@H](COCC%10=CC=CC=C%10)O8)[H])[H])C[C@@](C1(C)C)(CC2)[H],True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](O[C@@H]2[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]3O[C@]4(C[C@@H]5CC[C@@]4(C)C5(C)C)O[C@@H]23)O[C@@H]1COCc1ccccc1
42,41,O([C@H]1[C@@H]([C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(OC)C=C5,O([C@H]1[C@@H]([C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(OC)C=C5,True,True,False,0,,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2N2C(=O)c3ccccc3C2=O)cc1
43,42,O([C@H]1[C@@H]([C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(OC)C=C5,O([C@H]1[C@@H]([C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(OC)C=C5,True,True,False,0,,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2N2C(=O)c3ccccc3C2=O)cc1
44,43,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@@H]1OCC=C,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@@H]1OCC=C,True,True,False,0,,C=CCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-]
45,44,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O[C@H]1O[Si](C(C)(C)C)(C)C,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O[C@H]1O[Si](C(C)(C)C)(C)C,True,True,False,0,,COc1ccc(COC[C@H]2O[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccccc3)[C@@H]2OC(C)=O)cc1
46,45,N(C(OCC(Cl)(Cl)Cl)=O)[C@@H]1[C@@H](OC(OCC=C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O[C@@H]1OCC=C,N(C(OCC(Cl)(Cl)Cl)=O)[C@@H]1[C@@H](OC(OCC=C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O[C@@H]1OCC=C,True,True,False,0,,C=CCOC(=O)O[C@@H]1[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@@H](OCC=C)O[C@H](COCc2ccccc2)[C@H]1OC(C)=O
47,46,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC3=CC=CC=C3)[C@@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H]1OCC=C)[C@@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC3=CC=CC=C3)[C@@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H]1OCC=C)[C@@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,True,True,False,0,,C=CCO[C@@H]1[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-]
48,47,O([C@@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OCC3=CC=CC=C3)[C@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H]1OCC=C)[C@@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,O([C@@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OCC3=CC=CC=C3)[C@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H]1OCC=C)[C@@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,True,True,False,0,,C=CCO[C@@H]1[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-]
49,48,S([C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)C4=CC=CC=C4,S([C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)C4=CC=CC=C4,True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](Sc2ccccc2)O[C@@H]1COCc1ccccc1
50,49,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1O[Si](C(C)(C)C)(C)C,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1O[Si](C(C)(C)C)(C)C,True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](O[Si](C)(C)C(C)(C)C)O[C@@H]1COCc1ccccc1
51,50,S([C@H]1[C@]2([C@]([C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)(OC(=O)N2)[H])[H])C4=CC=CC=C4,S([C@H]1[C@]2([C@]([C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)(OC(=O)N2)[H])[H])C4=CC=CC=C4,True,True,False,0,,CC(=O)O[C@H]1[C@@H]2OC(=O)N[C@H]2[C@H](Sc2ccccc2)O[C@@H]1COCc1ccccc1
52,51,O(C)[C@H]1[C@@H]([C@@H](O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C(C)=C(C)C3=O,O(C)[C@H]1[C@@H]([C@@H](O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C(C)=C(C)C3=O,True,True,False,0,,CO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](O)[C@H]1N1C(=O)C(C)=C(C)C1=O
53,52,N(C(OCC(Cl)(Cl)Cl)=O)[C@@H]1[C@@H](O[C@@H](C(OCC)=O)C)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O[C@@H]1OCC=C,N(C(OCC(Cl)(Cl)Cl)=O)[C@@H]1[C@@H](O[C@@H](C(OCC)=O)C)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O[C@@H]1OCC=C,True,True,False,0,,C=CCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](O[C@H](C)C(=O)OCC)[C@H]1NC(=O)OCC(Cl)(Cl)Cl
54,53,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@H](N=[N+]=[N-])[C@H](O[C@H]3[C@H](OC(CCC(C)=O)=O)[C@@H](NC(OCC(Cl)(Cl)Cl)=O)[C@H](OCCCCCN(CC4=CC=CC=C4)C(OCC5=CC=CC=C5)=O)O[C@@H]3COCC6=CC=CC=C6)O[C@@H]1COCC7=CC=CC=C7)[C@@H]8[C@H](N=[N+]=[N-])[C@@H](OCC9=CC%10=C(C=C9)C=CC=C%10)[C@H](OC(=O)C)[C@@H](COCC%11=CC=CC=C%11)O8,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@H](N=[N+]=[N-])[C@H](O[C@H]3[C@H](OC(CCC(C)=O)=O)[C@@H](NC(OCC(Cl)(Cl)Cl)=O)[C@H](OCCCCCN(CC4=CC=CC=C4)C(OCC5=CC=CC=C5)=O)O[C@@H]3COCC6=CC=CC=C6)O[C@@H]1COCC7=CC=CC=C7)[C@@H]8[C@H](N=[N+]=[N-])[C@@H](OCC9=CC%10=C(C=C9)C=CC=C%10)[C@H](OC(=O)C)[C@@H](COCC%11=CC=CC=C%11)O8,True,True,False,0,,CC(=O)CCC(=O)O[C@@H]1[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](OCCCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccc4ccccc4c3)[C@H]2N=[N+]=[N-])[C@H](OCc2ccccc2)[C@@H]1N=[N+]=[N-]
55,54,O([C@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC3=CC=CC=C3)[C@@H](COCC4=CC=CC=C4)O[C@@H]1OCC5=CC=CC=C5)[C@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,O([C@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC3=CC=CC=C3)[C@@H](COCC4=CC=CC=C4)O[C@@H]1OCC5=CC=CC=C5)[C@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](O[C@@H]2[C@@H](OCc3ccccc3)O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)O[C@@H]1COCc1ccccc1
56,55,[Si](O[C@H]1[C@]2([C@]([C@H](OC(=O)C)[C@@H](CO[Si](C(C)(C)C)(C3=CC=CC=C3)C4=CC=CC=C4)O1)(OC(=O)N2)[H])[H])(C(C)(C)C)(C5=CC=CC=C5)C6=CC=CC=C6,[Si](O[C@H]1[C@]2([C@]([C@H](OC(=O)C)[C@@H](CO[Si](C(C)(C)C)(C3=CC=CC=C3)C4=CC=CC=C4)O1)(OC(=O)N2)[H])[H])(C(C)(C)C)(C5=CC=CC=C5)C6=CC=CC=C6,True,True,False,0,,CC(=O)O[C@H]1[C@@H]2OC(=O)N[C@H]2[C@H](O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
57,56,C[C@@]12[C@@]3([C@@](O[C@@]4([C@H]3C)CC[C@@H](C)CO4)(C[C@]1([C@]5([C@](CC2)([C@]6(C)C(=CC5)C[C@@H](O[C@H]7[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](OC(=O)C8=CC=CC=C8)[C@H](OC(=O)C)[C@@H](COC(=O)C9=CC=CC=C9)O7)CC6)[H])[H])[H])[H])[H],C[C@@]12[C@@]3([C@@](O[C@@]4([C@H]3C)CC[C@@H](C)CO4)(C[C@]1([C@]5([C@](CC2)([C@]6(C)C(=CC5)C[C@@H](O[C@H]7[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](OC(=O)C8=CC=CC=C8)[C@H](OC(=O)C)[C@@H](COC(=O)C9=CC=CC=C9)O7)CC6)[H])[H])[H])[H])[H],True,True,False,0,,CC(=O)O[C@H]1[C@H](OC(=O)c2ccccc2)[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5C[C@@H]6O[C@]7(CC[C@@H](C)CO7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]43)C2)O[C@@H]1COC(=O)c1ccccc1
58,57,O([Si](C(C(C)C)(C)C)(C)C)[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1,O([Si](C(C(C)C)(C)C)(C)C)[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1,True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](O[Si](C)(C)C(C)(C)C(C)C)O[C@@H]1COCc1ccccc1
59,58,N(C(C(Cl)(Cl)Cl)=O)[C@@H]1[C@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O[C@@H]1OCC3=CC4=C(C=C3)C=CC=C4,N(C(C(Cl)(Cl)Cl)=O)[C@@H]1[C@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O[C@@H]1OCC3=CC4=C(C=C3)C=CC=C4,True,True,False,0,,CC(=O)O[C@H]1[C@@H](NC(=O)C(Cl)(Cl)Cl)[C@@H](OCc2ccc3ccccc3c2)O[C@H](COCc2ccccc2)[C@H]1OC(C)=O
60,59,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCC4=CC=CC=C4,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCC4=CC=CC=C4,True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)O[C@@H]1COCc1ccccc1
61,60,N(C(C)=O)[C@@H]1[C@@H](O[C@@H](C(N[C@H](C(OCC[Si](C)(C)C)=O)C)=O)C)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@@H]1OCC2=CC=CC=C2,N(C(C)=O)[C@@H]1[C@@H](O[C@@H](C(N[C@H](C(OCC[Si](C)(C)C)=O)C)=O)C)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@@H]1OCC2=CC=CC=C2,True,True,False,0,,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)OCC[Si](C)(C)C
62,61,C(OCC1=CC=CC=C1)(=O)[C@]23[C@](C=4[C@@](C)(CC2)[C@@]5(C)[C@](CC4)([C@]6(C)[C@@](CC5)(C(C)(C)[C@@H](O[C@H]7[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](OC(CCC(C)=O)=O)[C@H](OC(=O)C)[C@@H](COC(CC8=C(N(=O)=O)C=CC=C8)=O)O7)CC6)[H])[H])(CC(C)(C)CC3)[H],C(OCC1=CC=CC=C1)(=O)[C@]23[C@](C=4[C@@](C)(CC2)[C@@]5(C)[C@](CC4)([C@]6(C)[C@@](CC5)(C(C)(C)[C@@H](O[C@H]7[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](OC(CCC(C)=O)=O)[C@H](OC(=O)C)[C@@H](COC(CC8=C(N(=O)=O)C=CC=C8)=O)O7)CC6)[H])[H])(CC(C)(C)CC3)[H],True,True,False,0,,CC(=O)CCC(=O)O[C@@H]1[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC=C5[C@@H]6CC(C)(C)CC[C@]6(C(=O)OCc6ccccc6)CC[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)O[C@H](COC(=O)Cc2ccccc2[N+](=O)[O-])[C@H]1OC(C)=O
63,62,N(C(C)=O)[C@@H]1[C@@H](OC(CCl)=O)[C@H](OC(=O)C)[C@@H](COC(=O)C2=CC=CC=C2)O[C@H]1OCCCCC,N(C(C)=O)[C@@H]1[C@@H](OC(CCl)=O)[C@H](OC(=O)C)[C@@H](COC(=O)C2=CC=CC=C2)O[C@H]1OCCCCC,True,True,False,0,,CCCCCO[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@H](OC(=O)CCl)[C@H]1NC(C)=O
64,63,N(C(C(Cl)(Cl)Cl)=O)[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCCCC=C,N(C(C(Cl)(Cl)Cl)=O)[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCCCC=C,True,True,False,0,,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1NC(=O)C(Cl)(Cl)Cl
65,64,N(=CC1=CC=C(C(F)(F)F)C=C1)[C@@H]2[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@H]2OC(C)=O,N(=CC1=CC=C(C(F)(F)F)C=C1)[C@@H]2[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@H]2OC(C)=O,True,True,False,0,,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](N=Cc2ccc(C(F)(F)F)cc2)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
66,65,N(C(C)=O)[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCCCCCCNC(OCC4=CC=CC=C4)=O,N(C(C)=O)[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCCCCCCNC(OCC4=CC=CC=C4)=O,True,True,False,0,,CC(=O)N[C@H]1[C@H](OCCCCCCNC(=O)OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1OCc1ccccc1
67,66,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC(CCC(C)=O)=O)O[C@@H]1OCCCCCN(CC3=CC=CC=C3)C(OCC4=CC=CC=C4)=O,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC(CCC(C)=O)=O)O[C@@H]1OCCCCCN(CC3=CC=CC=C3)C(OCC4=CC=CC=C4)=O,True,True,False,0,,CC(=O)CCC(=O)OC[C@H]1O[C@H](OCCCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O
68,67,S([C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)C4CCCCC4,S([C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)C4CCCCC4,True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](SC2CCCCC2)O[C@@H]1COCc1ccccc1
69,68,[Si](O[C@H]1[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](O[C@H]2[C@@H](OCC3=CC=CC=C3)[C@H](OCC4=CC=CC=C4)[C@H](OCC5=CC=CC=C5)[C@H](C)O2)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O1)(C(C)(C)C)(C7=CC=CC=C7)C8=CC=CC=C8,[Si](O[C@H]1[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](O[C@H]2[C@@H](OCC3=CC=CC=C3)[C@H](OCC4=CC=CC=C4)[C@H](OCC5=CC=CC=C5)[C@H](C)O2)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O1)(C(C)(C)C)(C7=CC=CC=C7)C8=CC=CC=C8,True,True,False,0,,CC(=O)O[C@H]1[C@H](O[C@@H]2O[C@@H](C)[C@@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@@H]1COCc1ccccc1
70,69,S([C@@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)C4=CC=CC=C4,S([C@@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)C4=CC=CC=C4,True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](Sc2ccccc2)O[C@@H]1COCc1ccccc1
71,70,[Si](OCCCCCCCCCO[C@H]1[C@@H]([C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC(OCC=C)=O)O1)N3C(=O)C=4C(C3=O)=CC=CC4)(C(C)(C)C)(C5=CC=CC=C5)C6=CC=CC=C6,[Si](OCCCCCCCCCO[C@H]1[C@@H]([C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC(OCC=C)=O)O1)N3C(=O)C=4C(C3=O)=CC=CC4)(C(C)(C)C)(C5=CC=CC=C5)C6=CC=CC=C6,True,True,False,0,,C=CCOC(=O)OC[C@H]1O[C@@H](OCCCCCCCCCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@H](N2C(=O)c3ccccc3C2=O)[C@@H](OCc2ccc(OC)cc2)[C@@H]1OC(C)=O
72,71,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](N=[N+]=[N-])O[C@H](COCC3=CC=CC=C3)[C@H]2O[C@H]4[C@@H]([C@@H](OCC5=CC=CC=C5)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4)N7C(=O)C=8C(C7=O)=CC=CC8)N9C(=O)C=%10C(C9=O)=CC=CC%10,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](N=[N+]=[N-])O[C@H](COCC3=CC=CC=C3)[C@H]2O[C@H]4[C@@H]([C@@H](OCC5=CC=CC=C5)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4)N7C(=O)C=8C(C7=O)=CC=CC8)N9C(=O)C=%10C(C9=O)=CC=CC%10,True,True,False,0,,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N3C(=O)c4ccccc4C3=O)[C@H](N=[N+]=[N-])O[C@@H]2COCc2ccccc2)O[C@@H]1COCc1ccccc1
73,72,O([Si](C(C(C)C)(C)C)(C)C)[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC(C)=O)O1,O([Si](C(C(C)C)(C)C)(C)C)[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC(C)=O)O1,True,True,False,0,,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O
74,73,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](OCC7=CC=CC=C7)[C@H](OCC8=CC=CC=C8)[C@@H](COCC9=CC=CC=C9)O[C@@H]6OCCCCCCCC,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](OCC7=CC=CC=C7)[C@H](OCC8=CC=CC=C8)[C@@H](COCC9=CC=CC=C9)O[C@@H]6OCCCCCCCC,True,True,False,0,,CCCCCCCCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O
75,74,N(=[N+]=[N-])[C@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@@H]1OCC=C,N(=[N+]=[N-])[C@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@@H]1OCC=C,True,True,False,0,,C=CCO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@@H]1N=[N+]=[N-]
76,75,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@@H]1OCC=C,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@@H]1OCC=C,True,True,False,0,,C=CCO[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-]
